R,E
1.3896896896896895,-7.5373476669712414
1.3949949949949949,-7.5411509641743528
1.4003003003003003,-7.5449158560688421
1.4056056056056057,-7.548642714637559
1.4109109109109108,-7.5523319076022073
1.4162162162162162,-7.5559837985111198
1.4215215215215213,-7.5595987468240198
1.4268268268268267,-7.5631771079939067
1.4321321321321321,-7.5667192335459896
1.4374374374374375,-7.5702254711543198
1.4427427427427426,-7.5736961647151659
1.448048048048048,-7.5771316544185723
1.4533533533533531,-7.5805322768169363
1.4586586586586585,-7.5838983648915894
1.4639639639639639,-7.5872302481167893
1.4692692692692693,-7.590528252521878
1.4745745745745746,-7.5937927007510257
1.4798798798798798,-7.5970239121210472
1.4851851851851852,-7.6002222026773207
1.4904904904904903,-7.6033878852476526
1.4957957957957957,-7.6065212694944631
1.5011011011011011,-7.6096226619651182
1.5064064064064064,-7.6126923273386948
1.5117117117117116,-7.6157306442998571
1.517017017017017,-7.6187378708950666
1.5223223223223221,-7.6217143016827702
1.5276276276276275,-7.6246602283338625
1.5329329329329329,-7.627575939672667
1.5382382382382382,-7.6304617217166788
1.5435435435435436,-7.6333178577150473
1.5488488488488488,-7.6361446281855505
1.5541541541541539,-7.638942310950763
1.5594594594594593,-7.6417111811727079
1.5647647647647647,-7.6444515113866611
1.57007007007007,-7.6471635715337687
1.5753753753753754,-7.6498476289925863
1.5806806806806806,-7.6525039486098505
1.5859859859859859,-7.6551327927300834
1.5912912912912911,-7.6577344212244247
1.5965965965965965,-7.6603090915186414
1.6019019019019018,-7.6628570586201921
1.6072072072072072,-7.6653785751445591
1.6125125125125124,-7.6678738913409648
1.6178178178178177,-7.6703432551170838
1.6231231231231229,-7.6727869120633105
1.6284284284284283,-7.6752051054763282
1.6337337337337337,-7.6775980763819716
1.639039039039039,-7.6799660635575409
1.6443443443443444,-7.6823093035535663
1.6496496496496496,-7.6846280307149835
1.6549549549549549,-7.6869224772019535
1.6602602602602601,-7.6891928730098851
1.6655655655655655,-7.6914394459892987
1.6708708708708708,-7.6936624218651257
1.6761761761761762,-7.6958620242555185
1.6814814814814814,-7.6980384746903923
1.6867867867867867,-7.7001919926295548
1.6920920920920919,-7.7023227954804092
1.6973973973973973,-7.7044310986154114
1.7027027027027026,-7.7065171153891194
